Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
138360,KR7138360003,협진,KOSDAQ,중견기업부,1146,2,-43,-3.62,1175,1181,1131,208677,239927979,39665333664,34611984,KSQ
313760,KR7313760001,윌링스,KOSDAQ,중견기업부,6970,2,-180,-2.52,6850,7070,6850,9693,67142560,39643038990,5687667,KSQ
226360,KR7226360006,KH 건설,KOSDAQ,벤처기업부,320,2,-17,-5.04,335,336,315,864724,279928394,39558569920,123620531,KSQ
001770,KR7001770007,SHD,KOSPI,,32500,2,-1150,-3.42,33500,33550,32300,3357,110141400,39483535000,1214878,STK
361670,KR7361670003,삼영에스앤씨,KOSDAQ,기술성장기업부,6950,2,-260,-3.61,7180,7210,6860,13129,91513760,39390223100,5667658,KSQ
008600,KR7008600009,윌비스,KOSPI,,583,2,-17,-2.83,600,602,577,35021,20452921,39198610737,67236039,STK
199150,KR7199150004,데이터스트림즈,KONEX,일반기업부,9180,0,0,0.0,0,0,0,0,0,39185867340,4268613,KNX
032800,KR7032800005,판타지오,KOSDAQ,중견기업부,406,2,-6,-1.46,412,412,403,41011,16624877,38994745020,96046170,KSQ
030350,KR7030350003,드래곤플라이,KOSDAQ,중견기업부,674,2,-19,-2.74,685,693,669,127742,86499725,38850160038,57641187,KSQ
035460,KR7035460005,기산텔레콤,KOSDAQ,벤처기업부,2660,2,-125,-4.49,2765,2765,2615,57150,153597525,38775724400,14577340,KSQ
009620,KR7009620006,삼보산업,KOSDAQ,중견기업부,856,2,-24,-2.73,880,900,846,86832,74812562,38738760216,45255561,KSQ
434190,KR7434190005,탈로스,KONEX,일반기업부,13150,3,0,0.0,13420,13420,13150,132,1737210,38704132000,2943280,KNX
054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,654,2,-19,-2.82,662,663,651,25423,16672031,38673652350,59134025,KSQ
149300,KR7149300006,아퓨어스,KONEX,일반기업부,1062,2,-23,-2.12,1006,1062,1006,3,3074,38601190494,36347637,KNX
208710,KR7208710004,바이오로그디바이스,KOSDAQ,벤처기업부,913,2,-40,-4.2,950,950,912,155832,143409557,38578319241,42254457,KSQ
137940,KR7137940003,넥스트아이,KOSDAQ,중견기업부,492,2,-31,-5.93,515,515,485,175972,87402230,38533928064,78320992,KSQ
154040,KR7154040000,솔루에타,KOSDAQ,중견기업부,2515,2,-105,-4.01,2620,2620,2485,11902,30005610,38515084735,15314149,KSQ
233250,KR7233250000,메디안디노스틱,KONEX,일반기업부,23600,0,0,0.0,0,0,0,0,0,38423748000,1746534,KNX
196700,KR7196700009,웹스,KOSDAQ,벤처기업부,2670,2,-125,-4.47,2725,2800,2635,47756,128313820,38352264480,14364144,KSQ
036480,KR7036480002,대성미생물,KOSDAQ,중견기업부,10090,2,-210,-2.04,10190,10300,10090,721,7361220,38342000000,3800000,KSQ
106240,KR7106240005,파인테크닉스,KOSDAQ,우량기업부,2405,2,-120,-4.75,2490,2500,2385,93598,228268450,38294952085,15923057,KSQ
353190,KR7353190002,휴럼,KOSDAQ,중견기업부,997,2,-30,-2.92,1017,1020,997,79426,79812406,38265278740,38380420,KSQ
010640,KR7010640001,진양폴리,KOSPI,,3825,2,-90,-2.3,3895,3895,3820,12061,46445180,38250000000,10000000,STK
227100,KR7227100005,에이치앤비디자인,KOSDAQ,중견기업부,3465,2,-35,-1.0,3500,3580,3450,2963,10354885,38159774730,11012922,KSQ
093380,KR7093380004,풍강,KOSDAQ,중견기업부,3860,2,-110,-2.77,3925,3925,3835,11756,45490475,38134148180,9879313,KSQ
006125,KR7006121008,SK디스커버리우,KOSPI,,28050,2,-550,-1.92,28050,28500,28050,452,12705200,38104662750,1358455,STK
900300,HK0000312568,오가닉티코스메틱,KOSDAQ,외국기업(소속부없음),205,2,-1,-0.49,204,207,202,239110,48718730,37979013605,185263481,KSQ
084870,KR7084870005,TBH글로벌,KOSPI,,1819,3,0,0.0,1804,1819,1772,15529,27965610,37938553761,20856819,STK
044480,KR7044480002,블레이드 Ent,KOSDAQ,중견기업부,1165,2,-35,-2.92,1200,1200,1157,27475,32328806,37927558260,32555844,KSQ
103840,KR7103840005,우양,KOSDAQ,중견기업부,2660,2,-105,-3.8,2765,2765,2640,17135,45639740,37926280000,14258000,KSQ
078860,KR7078860004,아이오케이,KOSDAQ,중견기업부,393,2,-6,-1.5,399,405,393,59301,23454726,37777703496,96126472,KSQ
33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,,12650,2,-240,-1.86,12890,12890,12630,928,11739180,37776695000,2986300,STK
093240,KR7093240000,형지엘리트,KOSPI,,1209,2,-35,-2.81,1226,1237,1200,29157,35338439,37666150782,31154798,STK
001420,KR7001420009,태원물산,KOSPI,,4950,2,-25,-0.5,4950,4970,4950,3815,18890990,37620000000,7600000,STK
323350,KR7323350009,다원넥스뷰,KONEX,일반기업부,41000,0,0,0.0,0,0,0,0,0,37617500000,917500,KNX
032980,KR7032980005,바이온,KOSDAQ,중견기업부,1023,2,-33,-3.13,1056,1056,973,45942,46375789,37605625266,36760142,KSQ
044780,KR7044780005,에이치케이,KOSDAQ,벤처기업부,2025,2,-75,-3.57,2095,2095,2025,48015,98837835,37474218675,18505787,KSQ
033050,KR7033050006,제이엠아이,KOSDAQ,중견기업부,1142,2,-49,-4.11,1175,1178,1133,49224,56985388,37205608564,32579342,KSQ
002820,KR7002820009,SUN&L,KOSPI,,2950,2,-75,-2.48,2990,2990,2900,5067,14836325,37193567550,12607989,STK
079000,KR7079000006,와토스코리아,KOSDAQ,중견기업부,5150,2,-160,-3.01,5270,5270,5140,4953,25827550,37080000000,7200000,KSQ
343090,KR7343090007,HLB사이언스,KONEX,일반기업부,2875,1,45,1.59,2895,2895,2710,285,779160,36988344125,12865511,KNX
002680,KR7002680007,한탑,KOSDAQ,중견기업부,1233,2,-96,-7.22,1305,1320,1230,177138,225133562,36983609361,29994817,KSQ
079650,KR7079650008,서산,KOSDAQ,중견기업부,1842,2,-23,-1.23,1853,1853,1820,6478,11940776,36840000000,20000000,KSQ
234070,KR7234070001,에이원알폼,KONEX,일반기업부,5300,1,660,14.22,5300,5300,5300,1,5300,36773954600,6938482,KNX
208350,KR7208350009,지란지교시큐리티,KOSDAQ,벤처기업부,4150,2,-150,-3.49,4295,4295,4140,9205,38840515,36679978350,8838549,KSQ
900070,KYG3931T1076,글로벌에스엠,KOSDAQ,외국기업(소속부없음),682,2,-14,-2.01,691,696,682,22739,15612380,36653386176,53743968,KSQ
019685,KR7019681006,대교우B,KOSPI,,1884,2,-26,-1.36,1880,1907,1878,7577,14328088,36600449160,19426990,STK
002070,KR7002070001,비비안,KOSPI,,1226,2,-30,-2.39,1242,1242,1222,45995,56677425,36527431740,29793990,STK
019540,KR7019540004,일지테크,KOSDAQ,중견기업부,2695,2,-80,-2.88,2715,2715,2670,6895,18485695,36418882500,13513500,KSQ
130740,KR7130740004,티피씨글로벌,KOSDAQ,중견기업부,3225,2,-125,-3.73,3345,3370,3190,68977,225013120,36367289775,11276679,KSQ
009140,KR7009140005,경인전자,KOSPI,,23000,2,-200,-0.86,22750,23000,22750,600,13673350,36128331000,1570797,STK
291650,KR7291650000,압타머사이언스,KOSDAQ,기술성장기업부,4255,2,-95,-2.18,4295,4340,4235,23829,101710560,36125486130,8490126,KSQ
308100,KR7308100007,까스텔바작,KOSDAQ,중견기업부,5440,2,-110,-1.98,5480,5550,5370,6743,36780930,36038547520,6624733,KSQ
117670,KR7117670000,알파홀딩스,KOSDAQ,투자주의환기종목(소속부없음),1048,2,-29,-2.69,1075,1075,1040,16535,17318214,36014879464,34365343,KSQ
101400,KR7101400000,엔시트론,KOSDAQ,중견기업부,688,1,3,0.44,678,691,678,35775,24340497,36009455600,52339325,KSQ
043710,KR7043710003,서울리거,KOSDAQ,중견기업부,717,2,-19,-2.58,734,736,707,41996,30199203,35992596960,50198880,KSQ
002870,KR7002870004,신풍,KOSPI,,1025,2,-42,-3.94,1051,1051,1015,13809,14181272,35832667500,34958700,STK
103660,KR7103660007,씨앗,KONEX,일반기업부,5950,0,0,0.0,0,0,0,0,0,35803952450,6017471,KNX
215380,KR7215380007,우정바이오,KOSDAQ,벤처기업부,2760,1,65,2.41,2900,2900,2730,14552,41258580,35762730360,12957511,KSQ
025870,KR7025870007,신라에스지,KOSDAQ,중견기업부,8910,2,-340,-3.68,9230,9230,8730,11354,101389490,35640000000,4000000,KSQ
191600,KR7191600006,블루탑,KONEX,일반기업부,12500,0,0,0.0,0,0,0,0,0,35625000000,2850000,KNX
192390,KR7192390003,윈하이텍,KOSDAQ,중견기업부,3330,2,-130,-3.76,3405,3405,3310,12295,41141615,35487463680,10656896,KSQ
025890,KR7025890005,한국주강,KOSPI,,3135,2,-55,-1.72,3190,3205,3065,4852,15211080,35454526965,11309259,STK
179530,KR7179530001,애드바이오텍,KOSDAQ,기술성장기업부,3875,2,-195,-4.79,4070,4070,3870,4684,18379710,35419220500,9140444,KSQ
340360,KR7340360007,다보링크,KOSDAQ,벤처기업부,828,2,-28,-3.27,856,865,827,70186,58877304,35409552480,42765160,KSQ
052670,KR7052670007,제일바이오,KOSDAQ,투자주의환기종목(소속부없음),1214,2,-16,-1.3,1203,1230,1202,14385,17430513,35362683696,29129064,KSQ
279060,KR7279060008,이노벡스,KONEX,일반기업부,3875,2,-20,-0.51,3890,4440,3340,730,2547540,35165919500,9075076,KNX
310870,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1695,2,-86,-4.83,1768,1774,1651,132765,226448092,35064924345,20687271,KSQ
45014K,KR745014K018,코오롱모빌리티그룹우,KOSPI,,14260,2,-770,-5.12,14630,14630,14260,10123,145543160,35024271200,2456120,STK
086060,KR7086060001,진바이오텍,KOSDAQ,중견기업부,4060,2,-170,-4.02,4185,4190,4020,48507,198084965,34958983220,8610587,KSQ
080530,KR7080530009,코디,KOSDAQ,벤처기업부,1229,2,-16,-1.29,1245,1245,1203,9737,11876937,34770005242,28291298,KSQ
311960,KR7311960009,에이아이더뉴트리진,KONEX,일반기업부,11330,1,300,2.72,11330,11330,11330,1,11330,34699983120,3062664,KNX
091970,KR7091970004,나노캠텍,KOSDAQ,투자주의환기종목(소속부없음),926,1,26,2.89,910,989,904,223510,212511037,34648598518,37417493,KSQ
225430,KR7225430008,케이엠제약,KOSDAQ,벤처기업부,1242,2,-38,-2.97,1281,1281,1241,11068,13920151,34635716100,27887050,KSQ
439250,KR7439250002,삼성스팩7호,KOSDAQ,SPAC(소속부없음),9890,2,-10,-0.1,9890,9910,9860,4102,40527770,34634780000,3502000,KSQ
071850,KR7071850002,캐스텍코리아,KOSDAQ,중견기업부,2090,2,-10,-0.48,2095,2095,2055,19256,40263760,34629602920,16569188,KSQ
001465,KR7001461003,BYC우,KOSPI,,160700,2,-1800,-1.11,160700,160700,160700,3,482100,34612369500,215385,STK
333050,KR7333050003,모코엠시스,KOSDAQ,벤처기업부,1525,2,-67,-4.21,1600,1608,1520,37319,58429076,34406339350,22561534,KSQ
237750,KR7237750005,피앤씨테크,KOSDAQ,벤처기업부,5280,2,-180,-3.3,5400,5420,5280,15557,83375140,34302048000,6496600,KSQ
035200,KR7035200005,프럼파스트,KOSDAQ,벤처기업부,3505,2,-100,-2.77,3595,3595,3495,14406,50804610,34105717950,9730590,KSQ
900260,HK0000295359,로스웰,KOSDAQ,외국기업(소속부없음),942,1,84,9.79,865,969,857,476751,443703486,33941473296,36031288,KSQ
111870,KR7111870002,KH 전자,KOSDAQ,중견기업부,212,2,-11,-4.93,223,226,212,793219,173177081,33911482264,159959822,KSQ
176590,KR7176590008,코나솔,KONEX,일반기업부,5810,2,-220,-3.65,6100,6100,5810,2,11910,33833564730,5823333,KNX
043590,KR7043590009,크로바하이텍,KOSDAQ,중견기업부,946,2,-24,-2.47,965,965,944,14765,14050357,33824838278,35755643,KSQ
005030,KR7005030002,부산주공,KOSPI,,462,2,-10,-2.12,485,490,460,226231,107463666,33693192456,72928988,STK
302920,KR7302920004,더콘텐츠온,KONEX,일반기업부,7400,0,0,0.0,0,0,0,0,0,33687456600,4552359,KNX
123330,KR7123330003,제닉,KOSDAQ,벤처기업부,4805,2,-105,-2.14,4910,4980,4800,8800,42912965,33635000000,7000000,KSQ
088790,KR7088790001,진도,KOSPI,,2700,2,-60,-2.17,2725,2735,2700,6328,17187310,33608908800,12447744,STK
227610,KR7227610003,아우딘퓨쳐스,KOSDAQ,중견기업부,1418,2,-35,-2.41,1429,1466,1401,98949,141868580,33573444324,23676618,KSQ
065060,KR7065060006,지엔코,KOSDAQ,중견기업부,340,2,-11,-3.13,348,348,340,39443,13558087,33322734960,98008044,KSQ
250930,KR7250930005,예선테크,KOSDAQ,벤처기업부,1008,2,-28,-2.7,1035,1035,1003,27541,28004870,33264443520,33000440,KSQ
043200,KR7043200005,파루,KOSDAQ,벤처기업부,795,2,-13,-1.61,808,808,790,31185,24779704,33234430425,41804315,KSQ
052960,KR7052960002,태양3C,KONEX,일반기업부,6800,1,860,14.48,6820,6820,5050,17,89370,33232130400,4887078,KNX
045340,KR7045340007,토탈소프트,KOSDAQ,벤처기업부,3850,2,-125,-3.14,3935,3935,3825,10938,42467805,32948454000,8558040,KSQ
079950,KR7079950002,인베니아,KOSDAQ,중견기업부,1418,2,-37,-2.54,1430,1438,1416,7252,10349261,32897600000,23200000,KSQ
003680,KR7003680006,한성기업,KOSPI,,5290,2,-170,-3.11,5350,5380,5210,6987,36807280,32848334350,6209515,STK
210120,KR7210120002,빅텐츠,KONEX,일반기업부,12380,0,0,0.0,0,0,0,0,0,32844140000,2653000,KNX
099410,KR7099410003,동방선기,KOSDAQ,중견기업부,2420,2,-45,-1.83,2440,2445,2360,16721,40027115,32769224840,13541002,KSQ
048830,KR7048830004,엔피케이,KOSDAQ,중견기업부,1749,2,-50,-2.78,1782,1788,1749,8109,14300856,32748141327,18723923,KSQ
065500,KR7065500001,오리엔트정공,KOSDAQ,중견기업부,1031,2,-32,-3.01,1057,1057,1030,13020,13565161,32726942272,31742912,KSQ
054180,KR7054180005,메디콕스,KOSDAQ,중견기업부,1312,2,-46,-3.39,1358,1367,1305,86436,115027598,32560432736,24817403,KSQ
187790,KR7187790001,나노,KOSDAQ,벤처기업부,1117,2,-68,-5.74,1179,1179,1114,129974,147152738,32507047934,29102102,KSQ
010420,KR7010420008,한솔PNS,KOSPI,,1586,2,-29,-1.8,1590,1598,1583,11587,18411156,32501917032,20493012,STK
065420,KR7065420002,에스아이리소스,KOSDAQ,중견기업부,477,2,-2,-0.42,479,485,474,84118,40155930,32472340722,68076186,KSQ
275630,KR7275630002,에스에스알,KOSDAQ,벤처기업부,5390,2,-290,-5.11,5580,5610,5370,17891,98516360,32436960710,6017989,KSQ
243870,KR7243870003,굿센,KONEX,일반기업부,12500,1,100,0.81,12500,12500,12500,1,12500,32297562500,2583805,KNX
042940,KR7042940007,상지카일룸,KOSDAQ,중견기업부,340,2,-11,-3.13,348,349,338,93912,32015739,32039709260,94234439,KSQ
015020,KR7015020001,이스타코,KOSPI,,747,2,-32,-4.11,779,779,741,41736,31394596,32010145200,42851600,STK
003495,KR7003491008,대한항공우,KOSPI,,28800,2,-350,-1.2,29150,29150,28650,346,9962600,31990867200,1110794,STK
322970,KR7322970005,무진메디,KONEX,일반기업부,4220,1,525,14.21,4220,4220,4220,1,4220,31913720460,7562493,KNX
069140,KR7069140002,누리플랜,KOSDAQ,벤처기업부,4490,2,-255,-5.37,4675,4675,4435,14621,66461275,31891316070,7102743,KSQ
257990,KR7257990002,나우코스,KONEX,일반기업부,5420,1,675,14.23,5420,5420,5420,1,5420,31809394640,5868892,KNX
00499K,KR700499K014,롯데지주우,KOSPI,,39450,1,50,0.13,39500,39500,39050,66,2595050,31781038350,805603,STK
003475,KR7003471000,유안타증권우,KOSPI,,2455,2,-15,-0.61,2465,2465,2425,702,1708820,31699480460,12912212,STK
084440,KR7084440007,유비온,KOSDAQ,기술성장기업부,1608,2,-34,-2.07,1646,1646,1590,45259,72820042,31698182400,19712800,KSQ
011230,KR7011230000,삼화전자,KOSPI,,2610,2,-25,-0.95,2635,2635,2605,7073,18533720,31588047000,12102700,STK
014910,KR7014910004,성문전자,KOSPI,,1616,2,-52,-3.12,1653,1653,1600,23833,38536586,31490760912,19486857,STK
066430,KR7066430000,와이오엠,KOSDAQ,중견기업부,862,2,-22,-2.49,884,885,857,60748,52839555,31385735492,36410366,KSQ
032280,KR7032280000,삼일,KOSDAQ,중견기업부,1928,2,-35,-1.78,1945,1952,1923,9675,18755814,31259801520,16213590,KSQ
083660,KR7083660001,CSA 코스믹,KOSDAQ,중견기업부,792,2,-7,-0.88,797,797,787,13040,10289482,31245344856,39451193,KSQ
043100,KR7043100007,솔고바이오,KOSDAQ,벤처기업부,467,2,-5,-1.06,472,472,462,21145,9798317,30999090136,66379208,KSQ
038340,KR7038340006,MIT,KOSDAQ,투자주의환기종목(소속부없음),1362,0,0,0.0,0,0,0,0,0,30964113876,22734298,KSQ
383930,KR7383930005,디티앤씨알오,KOSDAQ,중견기업부,4885,2,-185,-3.65,5010,5010,4850,34821,171537330,30850025560,6315256,KSQ
065690,KR7065690000,파커스,KOSDAQ,중견기업부,2185,2,-60,-2.67,2215,2215,2185,2067,4564680,30697788235,14049331,KSQ
098660,KR7098660004,에스티오,KOSDAQ,중견기업부,2455,2,-70,-2.77,2510,2510,2445,8217,20360715,30689896080,12500976,KSQ
039740,KR7039740006,한국정보공학,KOSDAQ,중견기업부,3820,2,-125,-3.17,3915,3945,3795,21678,83328095,30630276540,8018397,KSQ
286750,KR7286750005,나노브릭,KOSDAQ,기술성장기업부,1485,2,-26,-1.72,1507,1507,1461,3260,4888099,30389855265,20464549,KSQ
008290,KR7008290009,원풍물산,KOSDAQ,중견기업부,745,2,-19,-2.49,764,764,736,20692,15408669,30316790855,40693679,KSQ
060260,KR7060260007,뉴보텍,KOSDAQ,벤처기업부,767,2,-21,-2.66,790,795,767,20374,15963733,30228273816,39411048,KSQ
053060,KR7053060000,세동,KOSDAQ,중견기업부,1725,2,-108,-5.89,1802,1802,1700,152837,266358688,30116787075,17459007,KSQ
072950,KR7072950009,빛샘전자,KOSDAQ,벤처기업부,4820,1,50,1.05,4715,5050,4500,34307,164322110,30032740380,6230859,KSQ
060480,KR7060480001,국일신동,KOSDAQ,중견기업부,2685,2,-20,-0.74,2705,2705,2655,3151,8426095,29776650000,11090000,KSQ
065770,KR7065770000,CS,KOSDAQ,벤처기업부,1509,2,-51,-3.27,1528,1538,1501,11688,17660961,29291395170,19411130,KSQ
058530,KR7058530007,파나케이아,KOSDAQ,관리종목(소속부없음),1620,0,0,0.0,0,0,0,0,0,29287053360,18078428,KSQ
110020,KR7110020005,전진바이오팜,KOSDAQ,기술성장기업부,4150,2,-50,-1.19,4200,4225,4060,13050,54189765,29249374300,7048042,KSQ
062970,KR7062970009,피피아이,KOSDAQ,벤처기업부,3135,2,-65,-2.03,3175,3180,3095,19729,61507955,29181159975,9308185,KSQ
023790,KR7023790009,동일철강,KOSDAQ,중견기업부,1823,2,-17,-0.92,1821,1828,1820,5733,10440790,29139645058,15984446,KSQ
402420,KR7402420004,켈스,KONEX,일반기업부,12990,0,0,0.0,0,0,0,0,0,28922754600,2226540,KNX
068940,KR7068940006,셀피글로벌,KOSDAQ,중견기업부,754,2,-77,-9.27,831,831,748,575995,447311008,28848490138,38260597,KSQ
020400,KR7020400008,대동금속,KOSDAQ,벤처기업부,9030,2,-350,-3.73,9240,9240,9030,2751,25067560,28798168980,3189166,KSQ
064090,KR7064090004,에프앤리퍼블릭,KOSDAQ,중견기업부,2115,2,-75,-3.42,2190,2260,2050,40895,88148225,28714781835,13576729,KSQ
036180,KR7036180008,지더블유바이텍,KOSDAQ,중견기업부,565,2,-23,-3.91,581,581,560,91177,51591690,28671705830,50746382,KSQ
115610,KR7115610008,이미지스,KOSDAQ,벤처기업부,1846,2,-69,-3.6,1886,1886,1840,17003,31631399,28295997496,15328276,KSQ
073540,KR7073540007,에프알텍,KOSDAQ,벤처기업부,2475,2,-65,-2.56,2530,2530,2460,7476,18564475,28215000000,11400000,KSQ
038530,KR7038530002,골드퍼시픽,KOSDAQ,중견기업부,305,0,0,0.0,0,0,0,0,0,28065011455,92016431,KSQ
900120,KYG2114A1094,씨케이에이치,KOSDAQ,외국기업(소속부없음),169,3,0,0.0,169,171,166,247908,41624082,28028800917,165850893,KSQ
113810,KR7113810006,디젠스,KOSDAQ,벤처기업부,859,2,-16,-1.83,871,872,853,34195,29325364,28027495809,32628051,KSQ
003535,KR7003531001,한화투자증권우,KOSPI,,5830,1,150,2.64,5960,5960,5830,1545,9086570,27984000000,4800000,STK
900270,HK0000214814,헝셩그룹,KOSDAQ,외국기업(소속부없음),336,2,-5,-1.47,336,341,332,39417,13230387,27829152288,82824858,KSQ
033250,KR7033250002,체시스,KOSPI,,869,2,-29,-3.23,891,892,865,48028,42067123,27808000000,32000000,STK
066790,KR7066790007,씨씨에스,KOSDAQ,중견기업부,495,2,-11,-2.17,504,506,495,50642,25375221,27732402720,56025056,KSQ
076340,KR7076340009,관악산업,KONEX,일반기업부,5690,0,0,0.0,0,0,0,0,0,27718607400,4871460,KNX
387310,KR7387310006,대신밸런스제10호스팩,KOSDAQ,SPAC(소속부없음),5070,0,0,0.0,0,0,0,0,0,27682200000,5460000,KSQ
148140,KR7148140007,비디아이,KOSDAQ,관리종목(소속부없음),640,0,0,0.0,0,0,0,0,0,27653546880,43208667,KSQ
149010,KR7149010001,아이케이세미콘,KONEX,일반기업부,8860,1,80,0.91,8850,8860,8850,24,212410,27643200000,3120000,KNX
026910,KR7026910000,광진실업,KOSDAQ,중견기업부,4300,2,-105,-2.38,4325,4375,4300,3602,15587400,27543241500,6405405,KSQ
043360,KR7043360007,디지아이,KOSDAQ,벤처기업부,3050,2,-45,-1.45,3095,3095,3000,14761,44880975,27450000000,9000000,KSQ
050090,KR7050090000,비케이홀딩스,KOSDAQ,중견기업부,345,2,-13,-3.63,371,372,341,326328,115766578,27302934990,79138942,KSQ
025620,KR7025620006,제이준코스메틱,KOSPI,,7080,2,-200,-2.75,7200,7250,7010,3247,23137360,27292026480,3854806,STK
379390,KR7379390008,이성씨엔아이,KONEX,일반기업부,9600,2,-460,-4.57,10500,10500,9600,6,58500,27278016000,2841460,KNX
219750,KR7219750007,지티지웰니스,KOSDAQ,관리종목(소속부없음),1425,0,0,0.0,0,0,0,0,0,27234074175,19111631,KSQ
005257,KR7005252002,녹십자홀딩스2우,KOSPI,,31900,1,100,0.31,31900,31900,31900,1,31900,26987081000,845990,STK
258540,KR7258540004,에스엘테라퓨틱스,KONEX,일반기업부,2600,1,100,4.0,2600,2800,2500,52,134300,26983109400,10378119,KNX
191410,KR7191410000,육일씨엔에쓰,KOSDAQ,중견기업부,2770,2,-50,-1.77,2820,2820,2770,1188,3320330,26946620940,9728022,KSQ
054410,KR7054410006,케이피티유,KOSDAQ,벤처기업부,5320,2,-120,-2.21,5390,5390,5240,2550,13615500,26919200000,5060000,KSQ
058450,KR7058450008,일야,KOSDAQ,중견기업부,784,2,-16,-2.0,806,806,780,196554,156244308,26804176000,34189000,KSQ
134060,KR7134060003,이퓨쳐,KOSDAQ,벤처기업부,5610,2,-140,-2.43,5700,5750,5600,3257,18538040,26755492500,4769250,KSQ
317860,KR7317860005,노드메이슨,KONEX,일반기업부,5990,2,-890,-12.94,5990,5990,5990,1,5990,26533992850,4429715,KNX
017250,KR7017250002,인터엠,KOSDAQ,중견기업부,1256,2,-34,-2.64,1275,1275,1254,11862,14979230,26433106552,21045467,KSQ
079190,KR7079190005,케스피온,KOSDAQ,벤처기업부,772,2,-21,-2.65,793,793,766,27933,21589269,26375492712,34165146,KSQ
011080,KR7011080009,형지I&C,KOSDAQ,중견기업부,1022,2,-64,-5.89,1069,1069,1012,43711,45293679,26064436986,25503363,KSQ
299910,KR7299910000,베스파,KOSDAQ,투자주의환기종목(소속부없음),3165,0,0,0.0,0,0,0,0,0,25974889140,8206916,KSQ
091440,KR7091440008,텔레필드,KOSDAQ,벤처기업부,2500,2,-65,-2.53,2560,2560,2490,51872,130485830,25594972500,10237989,KSQ
067770,KR7067770008,세진티에스,KOSDAQ,벤처기업부,3020,2,-125,-3.97,3145,3145,3010,22007,67143270,25357710860,8396593,KSQ
208860,KR7208860007,엔지스테크널러지,KOSDAQ,투자주의환기종목(소속부없음),2205,0,0,0.0,0,0,0,0,0,25233717915,11443863,KSQ
073190,KR7073190001,듀오백,KOSDAQ,중견기업부,2090,1,60,2.96,2010,2090,2010,29667,60438505,25013203600,11968040,KSQ
114120,KR7114120009,크루셜텍,KOSDAQ,관리종목(소속부없음),10850,0,0,0.0,0,0,0,0,0,24913021350,2296131,KSQ
290660,KR7290660000,네오펙트,KOSDAQ,기술성장기업부,1249,2,-28,-2.19,1271,1276,1249,20747,26096278,24895889842,19932658,KSQ
069330,KR7069330009,유아이디,KOSDAQ,벤처기업부,1744,2,-85,-4.65,1801,1801,1692,32789,57555696,24749262704,14191091,KSQ
001210,KR7001210004,금호전기,KOSPI,,891,2,-15,-1.66,887,906,887,19410,17462251,24550784181,27554191,STK
207490,KR7207490004,에이펙스인텍,KONEX,일반기업부,6800,0,0,0.0,0,0,0,0,0,24480000000,3600000,KNX
204210,KR7204210009,모두투어리츠,KOSPI,,3120,2,-10,-0.32,3125,3130,3085,1452,4511930,24419662800,7826815,STK
070590,KR7070590005,한솔인티큐브,KOSDAQ,중견기업부,1754,2,-77,-4.21,1815,1831,1705,18012,31885602,24344679834,13879521,KSQ
086220,KR7086220001,비엘헬스케어,KONEX,일반기업부,2285,2,-210,-8.42,2130,2295,2130,13,28010,24161281525,10573865,KNX
258250,KR7258250000,셀젠텍,KONEX,일반기업부,5360,1,220,4.28,5000,5400,5000,34,173560,24093216080,4495003,KNX
323230,KR7323230003,엠에프엠코리아,KOSDAQ,중견기업부,795,2,-19,-2.33,814,814,786,19616,15800531,24065969700,30271660,KSQ
096870,KR7096870001,엘디티,KOSDAQ,벤처기업부,3585,2,-90,-2.45,3620,3620,3545,12825,46021675,23942064000,6678400,KSQ
019490,KR7019490002,하이트론,KOSPI,,2470,0,0,0.0,0,0,0,0,0,23739723280,9611224,STK
229000,KR7229000005,젠큐릭스,KOSDAQ,기술성장기업부,3505,2,-225,-6.03,3740,3750,3375,26880,94855145,23373400940,6668588,KSQ
086460,KR7086460003,큐러블,KONEX,일반기업부,7840,3,0,0.0,9000,9000,7840,121,949800,23044896000,2939400,KNX
101000,KR7101000008,상상인인더스트리,KOSDAQ,관리종목(소속부없음),319,2,-3,-0.93,318,323,314,34651,11038013,22888502648,71750792,KSQ
263540,KR7263540007,어스앤에어로스페이스,KOSDAQ,투자주의환기종목(소속부없음),10880,0,0,0.0,0,0,0,0,0,22875711360,2102547,KSQ
138690,KR7138690003,엘아이에스,KOSDAQ,관리종목(소속부없음),982,0,0,0.0,0,0,0,0,0,22849431320,23268260,KSQ
251280,KR7251280004,안지오랩,KONEX,일반기업부,8170,0,0,0.0,0,0,0,0,0,22610099180,2767454,KNX
214310,KR7214310005,에스엘바이오닉스,KOSDAQ,투자주의환기종목(소속부없음),306,0,0,0.0,0,0,0,0,0,22516276518,73582603,KSQ
242350,KR7242350007,피엔아이컴퍼니,KONEX,일반기업부,4700,1,90,1.95,5090,5090,4700,101,475090,22379144000,4761520,KNX
106520,KR7106520000,노블엠앤비,KOSDAQ,중견기업부,604,2,-75,-11.05,651,670,570,2119160,1290501818,22164355008,36695952,KSQ
446600,KR7446600009,카이바이오텍,KONEX,일반기업부,22500,0,0,0.0,0,0,0,0,0,22078822500,981281,KNX
