"행정구역(시군구)별","연령별",2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04
"행정구역(시군구)별","연령별",총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명)
"울산광역시","52세",21001,21181,20887,20922,20900,20936,21068,21136,21114,21154,21339,21425,21470,21357,21181,21138,21122,21183,21618,21768,22058,22348,22341,22316,22415,22360,22243,22308,22487,22548,22225,22186,21883,21651,21601,21448,21160,21119,21091,21104
"울산광역시","53세",21730,21700,21975,21906,21855,21735,21644,21543,21398,21203,20981,20741,20817,20994,20717,20740,20736,20780,20905,20976,20951,20994,21161,21276,21316,21127,20989,20906,20884,20963,21401,21551,21845,22129,22113,22131,22245,22184,22086,22145
"울산광역시","54세",20574,20927,21091,20956,20967,21021,21017,20986,21180,21332,21345,21496,21537,21498,21737,21680,21635,21512,21413,21305,21142,20930,20753,20523,20614,20805,20507,20532,20547,20580,20708,20753,20737,20780,20977,21064,21117,20952,20830,20759
"울산광역시","55세",18752,18614,18683,18482,18694,18730,18812,18932,19089,19263,19755,20335,20414,20698,20930,20789,20784,20809,20813,20780,20960,21149,21145,21284,21375,21337,21526,21470,21403,21249,21149,21035,20876,20689,20523,20303,20379,20578,20334,20365
"울산광역시","56세",21250,21029,21316,21985,21649,21438,21268,21043,20668,20170,19426,18927,18595,18490,18514,18292,18495,18548,18647,18746,18890,19048,19531,20106,20188,20505,20641,20500,20519,20558,20568,20564,20716,20896,20923,21108,21163,21106,21327,21270
"울산광역시","57세",21719,21642,20948,20459,20289,20051,19726,19814,20153,20541,20994,21135,21084,20859,21140,21809,21459,21233,21045,20837,20444,19970,19202,18734,18380,18240,18250,18034,18222,18254,18351,18464,18597,18762,19278,19836,19937,20262,20441,20300
"울산광역시","58세",21840,22107,22490,22591,22946,22880,23193,23192,22803,22525,22085,21825,21537,21435,20729,20235,20068,19816,19497,19573,19905,20281,20738,20851,20819,20571,20812,21456,21120,20895,20736,20523,20156,19686,18954,18484,18144,18016,18069,17844
"울산광역시","59세",19556,19808,19961,19988,19952,20438,20603,20623,20864,20983,21208,21063,21621,21869,22296,22394,22731,22680,22996,22980,22604,22303,21868,21595,21278,21178,20442,19924,19769,19550,19199,19266,19588,19950,20395,20548,20513,20276,20562,21208
"울산광역시","60세",17695,17787,17907,18232,18423,18607,18722,18695,18805,18876,18915,19274,19359,19643,19756,19787,19765,20223,20353,20374,20601,20731,20934,20793,21387,21644,21943,22026,22349,22273,22599,22571,22213,21953,21559,21281,20942,20850,20154,19674
"울산광역시","61세",16885,16842,16896,16870,16988,17003,17016,16957,16990,17133,17277,17401,17456,17551,17681,18014,18182,18349,18488,18475,18558,18616,18636,18984,19065,19272,19397,19380,19373,19839,19994,20037,20275,20374,20598,20464,21019,21278,21617,21701
"울산광역시","62세",15298,15568,15546,15630,15672,15700,15798,16207,16327,16455,16615,16606,16679,16635,16689,16675,16820,16820,16837,16763,16814,16946,17097,17165,17200,17252,17333,17643,17837,18031,18136,18115,18203,18260,18291,18627,18695,18932,19109,19124
"울산광역시","63세",15180,14878,14564,14547,14509,14522,14547,14648,14696,14826,14898,15024,15121,15339,15343,15445,15458,15522,15618,16025,16125,16243,16373,16368,16439,16364,16381,16357,16491,16480,16488,16434,16464,16588,16746,16851,16884,16974,17098,17405
"울산광역시","64세",12771,13262,14031,14259,14367,14410,14446,14551,14687,14779,14837,15035,15029,14760,14431,14403,14373,14373,14373,14455,14489,14606,14665,14811,14904,15129,15047,15139,15140,15209,15313,15713,15808,15931,16077,16077,16147,16086,16160,16132
